Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),
2026-05-17,16:15:11.410,3.754168938030489e-05,-44.254859924316406,-110.47767639160156,324.4287414550781,165.52999877929688,158.89874267578125,,,106552.6484375,0.36053594946861267,241.76438903808594,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:15:11.410Z,,,,,
2026-05-17,16:15:57.455,3.753005512407981e-05,-44.25620651245117,-110.47772979736328,324.42449951171875,165.52999877929688,158.89450073242188,,,106549.8046875,0.3605312407016754,241.76123046875,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:15:57.455Z,,,,,
2026-05-17,16:19:13.838,3.7542242353083566e-05,-44.254798889160156,-110.47688293457031,324.4877624511719,165.52999877929688,158.957763671875,,,106592.21875,0.360601544380188,241.80838012695312,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:19:13.838Z,,,,,
2026-05-17,16:20:15.695,3.752887641894631e-05,-44.256343841552734,-110.47773742675781,324.424072265625,165.52999877929688,158.89407348632812,,,106549.5078125,0.3605307638645172,241.7609100341797,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:20:15.695Z,,,,,
2026-05-17,16:20:55.711,3.7538029573624954e-05,-44.255287170410156,-110.47764587402344,324.43060302734375,165.52999877929688,158.90060424804688,,,106553.890625,0.3605380058288574,241.76577758789062,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:20:55.711Z,,,,,
2026-05-17,16:21:35.760,3.752871270989999e-05,-44.25636291503906,-110.47917938232422,324.3162841796875,165.52999877929688,158.78628540039062,,,106477.234375,0.36041098833084106,241.6805877685547,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:21:35.760Z,,,,,
2026-05-17,16:22:15.805,3.754387580556795e-05,-44.254608154296875,-110.47645568847656,324.5196838378906,165.52999877929688,158.98968505859375,,,106613.625,0.36063700914382935,241.83216857910156,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:22:15.805Z,,,,,
2026-05-17,16:22:55.850,3.7541842175414786e-05,-44.254844665527344,-110.47745513916016,324.44500732421875,165.52999877929688,158.91500854492188,,,106563.5546875,0.3605540096759796,241.77651977539062,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:22:55.850Z,,,,,
2026-05-17,16:23:35.864,3.7549900298472494e-05,-44.25391387939453,-110.47532653808594,324.604248046875,165.52999877929688,159.07424926757812,,,106670.3359375,0.36073097586631775,241.8951873779297,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:23:35.864Z,,,,,
2026-05-17,16:24:15.910,3.755946454475634e-05,-44.2528076171875,-110.47417449951172,324.69024658203125,165.52999877929688,159.16024780273438,,,106728,0.3608265519142151,241.9592742919922,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:24:15.910Z,,,,,
2026-05-17,16:24:55.956,3.756675869226456e-05,-44.2519645690918,-110.4741439819336,324.6923828125,165.52999877929688,159.16238403320312,,,106729.4375,0.3608289361000061,241.9608612060547,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:24:55.956Z,,,,,
2026-05-17,16:25:36.001,3.756615114980377e-05,-44.25203323364258,-110.47422790527344,324.6862487792969,165.52999877929688,159.15625,,,106725.328125,0.3608221113681793,241.95628356933594,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:25:36.001Z,,,,,
2026-05-17,16:26:16.014,3.756724618142471e-05,-44.25190734863281,-110.47513580322266,324.6181945800781,165.52999877929688,159.08819580078125,,,106679.6875,0.36074647307395935,241.90557861328125,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:26:16.014Z,,,,,
2026-05-17,16:26:56.062,3.754927820409648e-05,-44.25398254394531,-110.47608184814453,324.5477294921875,165.52999877929688,159.01773071289062,,,106632.4375,0.3606681823730469,241.85305786132812,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:26:56.062Z,,,,,
2026-05-17,16:27:36.107,3.756838486879133e-05,-44.251773834228516,-110.4738540649414,324.7144775390625,165.52999877929688,159.18447875976562,,,106744.25,0.36085349321365356,241.97732543945312,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:27:36.107Z,,,,,
2026-05-17,16:28:16.153,3.755301804631017e-05,-44.2535514831543,-110.4754638671875,324.5940856933594,165.52999877929688,159.0640869140625,,,106663.515625,0.3607196807861328,241.88760375976562,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:28:16.153Z,,,,,
2026-05-17,16:28:56.200,3.756716978386976e-05,-44.251914978027344,-110.47437286376953,324.6753234863281,165.52999877929688,159.14532470703125,,,106717.9921875,0.36080998182296753,241.94815063476562,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:28:56.200Z,,,,,
